Date,LocationID,Week_days,Daily_trips,1_day_lag,2_days_lag,3_days_lag,4_days_lag,5_days_lag,6_days_lag,7_days_lag,8_days_lag,9_days_lag,10_days_lag
2023-03-29,236,Wednesday,4534,4267.0,4094.0,2559.0,3510.0,4082.0,4409.0,4181.0,4186.0,3766.0,3197.0
2023-03-29,237,Wednesday,5462,5154.0,4380.0,2844.0,3771.0,4655.0,5168.0,5036.0,4870.0,4109.0,3404.0
2023-03-29,238,Wednesday,2018,1953.0,1872.0,1744.0,1992.0,2151.0,2053.0,2002.0,1833.0,1787.0,1853.0
2023-03-29,239,Wednesday,2972,2816.0,2609.0,2743.0,3552.0,2953.0,2930.0,2589.0,2555.0,2488.0,2773.0
2023-03-29,246,Wednesday,1586,1613.0,1306.0,1561.0,1958.0,1561.0,1747.0,1463.0,1340.0,1012.0,1694.0
2023-03-29,249,Wednesday,1969,1768.0,1382.0,2773.0,3887.0,2652.0,2148.0,1811.0,1649.0,1184.0,2840.0
2023-03-29,261,Wednesday,610,472.0,444.0,584.0,583.0,599.0,545.0,549.0,483.0,445.0,553.0
2023-03-29,262,Wednesday,1445,1454.0,1219.0,940.0,1254.0,1499.0,1469.0,1384.0,1404.0,1255.0,1096.0
2023-03-29,263,Wednesday,1958,1830.0,1676.0,1816.0,2402.0,2343.0,1953.0,1935.0,1687.0,1607.0,2159.0
2023-03-30,13,Thursday,753,760.0,746.0,556.0,402.0,480.0,605.0,740.0,710.0,644.0,507.0
2023-03-30,24,Thursday,316,275.0,238.0,250.0,268.0,269.0,300.0,266.0,272.0,241.0,243.0
2023-03-30,43,Thursday,1686,1489.0,1537.0,1435.0,1568.0,1985.0,1714.0,1831.0,1348.0,1583.0,1427.0
2023-03-30,48,Thursday,3112,2934.0,2628.0,2392.0,3034.0,3780.0,3073.0,3114.0,2880.0,2595.0,2227.0
2023-03-30,50,Thursday,675,668.0,613.0,564.0,712.0,772.0,639.0,645.0,595.0,667.0,517.0
2023-03-30,68,Thursday,3013,2789.0,2666.0,2277.0,2735.0,3221.0,2874.0,2845.0,2564.0,2472.0,2100.0
2023-03-30,70,Thursday,524,547.0,519.0,614.0,567.0,338.0,562.0,522.0,534.0,573.0,670.0
2023-03-30,75,Thursday,640,676.0,633.0,601.0,444.0,526.0,666.0,607.0,609.0,601.0,508.0
2023-03-30,79,Thursday,2309,1835.0,1557.0,1302.0,3670.0,5126.0,2829.0,2086.0,1826.0,1571.0,1326.0
2023-03-30,87,Thursday,685,599.0,530.0,405.0,420.0,491.0,563.0,552.0,566.0,518.0,384.0
2023-03-30,88,Thursday,364,334.0,277.0,239.0,226.0,207.0,262.0,314.0,259.0,276.0,225.0
2023-03-30,90,Thursday,1821,1705.0,1484.0,1381.0,1676.0,2360.0,1943.0,1851.0,1742.0,1518.0,1151.0
2023-03-30,100,Thursday,2148,2108.0,1931.0,1801.0,1514.0,1916.0,1824.0,2119.0,1967.0,1942.0,1674.0
2023-03-30,107,Thursday,2633,2183.0,2102.0,1832.0,1997.0,2762.0,2643.0,2435.0,2309.0,2004.0,1712.0
2023-03-30,113,Thursday,1533,1464.0,1316.0,1215.0,1324.0,1872.0,1573.0,1531.0,1469.0,1216.0,1074.0
2023-03-30,114,Thursday,1342,1167.0,951.0,786.0,1923.0,2566.0,1574.0,1259.0,1061.0,937.0,755.0
2023-03-30,125,Thursday,602,511.0,468.0,399.0,531.0,697.0,531.0,591.0,498.0,453.0,377.0
2023-03-30,132,Thursday,5907,5367.0,5445.0,6481.0,6520.0,5190.0,5188.0,5422.0,4905.0,5541.0,6696.0
2023-03-30,137,Thursday,1423,1228.0,1191.0,1101.0,932.0,1263.0,1395.0,1346.0,1308.0,1211.0,1025.0
2023-03-30,138,Thursday,3790,3726.0,3877.0,4321.0,4299.0,2208.0,3838.0,4007.0,3616.0,3692.0,4580.0
2023-03-30,140,Thursday,2692,2536.0,2541.0,2356.0,1177.0,1643.0,2309.0,2447.0,2394.0,2441.0,2229.0
2023-03-30,141,Thursday,2654,2550.0,2395.0,2223.0,2044.0,2715.0,2661.0,2533.0,2456.0,2232.0,2123.0
2023-03-30,142,Thursday,3862,3831.0,3642.0,3136.0,2761.0,4374.0,3473.0,3747.0,3403.0,3303.0,2788.0
2023-03-30,143,Thursday,1371,1219.0,1217.0,1052.0,907.0,1157.0,1259.0,1265.0,1158.0,1130.0,1044.0
2023-03-30,144,Thursday,857,753.0,655.0,609.0,1074.0,1485.0,945.0,741.0,740.0,646.0,560.0
2023-03-30,148,Thursday,865,632.0,495.0,419.0,2012.0,2405.0,1190.0,801.0,592.0,507.0,401.0
2023-03-30,151,Thursday,913,834.0,792.0,804.0,764.0,858.0,927.0,841.0,853.0,789.0,790.0
2023-03-30,158,Thursday,748,622.0,525.0,498.0,1133.0,1355.0,810.0,737.0,670.0,565.0,428.0
2023-03-30,161,Thursday,6436,6154.0,6119.0,5193.0,2844.0,4175.0,5010.0,6368.0,6099.0,5783.0,4833.0
2023-03-30,162,Thursday,4888,4803.0,4381.0,3985.0,2444.0,3106.0,3798.0,4906.0,4620.0,4510.0,3637.0
2023-03-30,163,Thursday,3784,3676.0,3423.0,3125.0,2209.0,3066.0,3281.0,3549.0,3229.0,3243.0,2730.0
2023-03-30,164,Thursday,2942,2648.0,2416.0,2186.0,2109.0,2626.0,2559.0,2943.0,2554.0,2493.0,1978.0
2023-03-30,166,Thursday,587,550.0,523.0,515.0,403.0,493.0,549.0,551.0,494.0,501.0,507.0
2023-03-30,170,Thursday,3916,3617.0,3418.0,2926.0,2169.0,3090.0,3577.0,3741.0,3632.0,3357.0,2792.0
2023-03-30,186,Thursday,3918,3744.0,3650.0,3544.0,3216.0,3646.0,3785.0,3923.0,3671.0,3810.0,3919.0
2023-03-30,211,Thursday,753,645.0,598.0,521.0,937.0,1229.0,878.0,731.0,669.0,572.0,454.0
2023-03-30,229,Thursday,2320,2258.0,2084.0,1867.0,1657.0,2148.0,2335.0,2325.0,2239.0,2060.0,1801.0
2023-03-30,230,Thursday,4176,4239.0,3578.0,3569.0,3195.0,3933.0,3715.0,4298.0,4174.0,3708.0,2956.0
2023-03-30,231,Thursday,1753,1585.0,1403.0,1253.0,1124.0,1483.0,1458.0,1566.0,1541.0,1330.0,1093.0
2023-03-30,233,Thursday,1596,1514.0,1369.0,1302.0,1007.0,1351.0,1692.0,1784.0,1767.0,1500.0,1251.0
2023-03-30,234,Thursday,3461,3318.0,3000.0,2463.0,2375.0,3481.0,3061.0,3381.0,3105.0,2877.0,2226.0
2023-03-30,236,Thursday,4987,4534.0,4267.0,4094.0,2559.0,3510.0,4082.0,4409.0,4181.0,4186.0,3766.0
2023-03-30,237,Thursday,5860,5462.0,5154.0,4380.0,2844.0,3771.0,4655.0,5168.0,5036.0,4870.0,4109.0
2023-03-30,238,Thursday,2282,2018.0,1953.0,1872.0,1744.0,1992.0,2151.0,2053.0,2002.0,1833.0,1787.0
2023-03-30,239,Thursday,3127,2972.0,2816.0,2609.0,2743.0,3552.0,2953.0,2930.0,2589.0,2555.0,2488.0
2023-03-30,246,Thursday,1798,1586.0,1613.0,1306.0,1561.0,1958.0,1561.0,1747.0,1463.0,1340.0,1012.0
2023-03-30,249,Thursday,2210,1969.0,1768.0,1382.0,2773.0,3887.0,2652.0,2148.0,1811.0,1649.0,1184.0
2023-03-30,261,Thursday,591,610.0,472.0,444.0,584.0,583.0,599.0,545.0,549.0,483.0,445.0
2023-03-30,262,Thursday,1563,1445.0,1454.0,1219.0,940.0,1254.0,1499.0,1469.0,1384.0,1404.0,1255.0
2023-03-30,263,Thursday,2138,1958.0,1830.0,1676.0,1816.0,2402.0,2343.0,1953.0,1935.0,1687.0,1607.0
2023-03-31,13,Friday,672,753.0,760.0,746.0,556.0,402.0,480.0,605.0,740.0,710.0,644.0
2023-03-31,24,Friday,318,316.0,275.0,238.0,250.0,268.0,269.0,300.0,266.0,272.0,241.0
2023-03-31,43,Friday,1776,1686.0,1489.0,1537.0,1435.0,1568.0,1985.0,1714.0,1831.0,1348.0,1583.0
2023-03-31,48,Friday,3224,3112.0,2934.0,2628.0,2392.0,3034.0,3780.0,3073.0,3114.0,2880.0,2595.0
2023-03-31,50,Friday,774,675.0,668.0,613.0,564.0,712.0,772.0,639.0,645.0,595.0,667.0
2023-03-31,68,Friday,2878,3013.0,2789.0,2666.0,2277.0,2735.0,3221.0,2874.0,2845.0,2564.0,2472.0
2023-03-31,70,Friday,531,524.0,547.0,519.0,614.0,567.0,338.0,562.0,522.0,534.0,573.0
2023-03-31,75,Friday,655,640.0,676.0,633.0,601.0,444.0,526.0,666.0,607.0,609.0,601.0
2023-03-31,79,Friday,2815,2309.0,1835.0,1557.0,1302.0,3670.0,5126.0,2829.0,2086.0,1826.0,1571.0
2023-03-31,87,Friday,647,685.0,599.0,530.0,405.0,420.0,491.0,563.0,552.0,566.0,518.0
2023-03-31,88,Friday,316,364.0,334.0,277.0,239.0,226.0,207.0,262.0,314.0,259.0,276.0
2023-03-31,90,Friday,1940,1821.0,1705.0,1484.0,1381.0,1676.0,2360.0,1943.0,1851.0,1742.0,1518.0
2023-03-31,100,Friday,1894,2148.0,2108.0,1931.0,1801.0,1514.0,1916.0,1824.0,2119.0,1967.0,1942.0
2023-03-31,107,Friday,2507,2633.0,2183.0,2102.0,1832.0,1997.0,2762.0,2643.0,2435.0,2309.0,2004.0
2023-03-31,113,Friday,1680,1533.0,1464.0,1316.0,1215.0,1324.0,1872.0,1573.0,1531.0,1469.0,1216.0
2023-03-31,114,Friday,1585,1342.0,1167.0,951.0,786.0,1923.0,2566.0,1574.0,1259.0,1061.0,937.0
2023-03-31,125,Friday,515,602.0,511.0,468.0,399.0,531.0,697.0,531.0,591.0,498.0,453.0
2023-03-31,132,Friday,6058,5907.0,5367.0,5445.0,6481.0,6520.0,5190.0,5188.0,5422.0,4905.0,5541.0
2023-03-31,137,Friday,1434,1423.0,1228.0,1191.0,1101.0,932.0,1263.0,1395.0,1346.0,1308.0,1211.0
2023-03-31,138,Friday,3817,3790.0,3726.0,3877.0,4321.0,4299.0,2208.0,3838.0,4007.0,3616.0,3692.0
2023-03-31,140,Friday,2414,2692.0,2536.0,2541.0,2356.0,1177.0,1643.0,2309.0,2447.0,2394.0,2441.0
2023-03-31,141,Friday,2827,2654.0,2550.0,2395.0,2223.0,2044.0,2715.0,2661.0,2533.0,2456.0,2232.0
2023-03-31,142,Friday,3717,3862.0,3831.0,3642.0,3136.0,2761.0,4374.0,3473.0,3747.0,3403.0,3303.0
2023-03-31,143,Friday,1290,1371.0,1219.0,1217.0,1052.0,907.0,1157.0,1259.0,1265.0,1158.0,1130.0
2023-03-31,144,Friday,1027,857.0,753.0,655.0,609.0,1074.0,1485.0,945.0,741.0,740.0,646.0
2023-03-31,148,Friday,1151,865.0,632.0,495.0,419.0,2012.0,2405.0,1190.0,801.0,592.0,507.0
2023-03-31,151,Friday,1030,913.0,834.0,792.0,804.0,764.0,858.0,927.0,841.0,853.0,789.0
2023-03-31,158,Friday,1020,748.0,622.0,525.0,498.0,1133.0,1355.0,810.0,737.0,670.0,565.0
2023-03-31,161,Friday,5084,6436.0,6154.0,6119.0,5193.0,2844.0,4175.0,5010.0,6368.0,6099.0,5783.0
2023-03-31,162,Friday,3879,4888.0,4803.0,4381.0,3985.0,2444.0,3106.0,3798.0,4906.0,4620.0,4510.0
2023-03-31,163,Friday,3453,3784.0,3676.0,3423.0,3125.0,2209.0,3066.0,3281.0,3549.0,3229.0,3243.0
2023-03-31,164,Friday,2734,2942.0,2648.0,2416.0,2186.0,2109.0,2626.0,2559.0,2943.0,2554.0,2493.0
2023-03-31,166,Friday,591,587.0,550.0,523.0,515.0,403.0,493.0,549.0,551.0,494.0,501.0
2023-03-31,170,Friday,3453,3916.0,3617.0,3418.0,2926.0,2169.0,3090.0,3577.0,3741.0,3632.0,3357.0
2023-03-31,186,Friday,3640,3918.0,3744.0,3650.0,3544.0,3216.0,3646.0,3785.0,3923.0,3671.0,3810.0
2023-03-31,211,Friday,883,753.0,645.0,598.0,521.0,937.0,1229.0,878.0,731.0,669.0,572.0
2023-03-31,229,Friday,2332,2320.0,2258.0,2084.0,1867.0,1657.0,2148.0,2335.0,2325.0,2239.0,2060.0
2023-03-31,230,Friday,3748,4176.0,4239.0,3578.0,3569.0,3195.0,3933.0,3715.0,4298.0,4174.0,3708.0
2023-03-31,231,Friday,1619,1753.0,1585.0,1403.0,1253.0,1124.0,1483.0,1458.0,1566.0,1541.0,1330.0
2023-03-31,233,Friday,1522,1596.0,1514.0,1369.0,1302.0,1007.0,1351.0,1692.0,1784.0,1767.0,1500.0
2023-03-31,234,Friday,3047,3461.0,3318.0,3000.0,2463.0,2375.0,3481.0,3061.0,3381.0,3105.0,2877.0
2023-03-31,236,Friday,4460,4987.0,4534.0,4267.0,4094.0,2559.0,3510.0,4082.0,4409.0,4181.0,4186.0
2023-03-31,237,Friday,4931,5860.0,5462.0,5154.0,4380.0,2844.0,3771.0,4655.0,5168.0,5036.0,4870.0
2023-03-31,238,Friday,2229,2282.0,2018.0,1953.0,1872.0,1744.0,1992.0,2151.0,2053.0,2002.0,1833.0
2023-03-31,239,Friday,3256,3127.0,2972.0,2816.0,2609.0,2743.0,3552.0,2953.0,2930.0,2589.0,2555.0
2023-03-31,246,Friday,1526,1798.0,1586.0,1613.0,1306.0,1561.0,1958.0,1561.0,1747.0,1463.0,1340.0
2023-03-31,249,Friday,2786,2210.0,1969.0,1768.0,1382.0,2773.0,3887.0,2652.0,2148.0,1811.0,1649.0
2023-03-31,261,Friday,518,591.0,610.0,472.0,444.0,584.0,583.0,599.0,545.0,549.0,483.0
2023-03-31,262,Friday,1525,1563.0,1445.0,1454.0,1219.0,940.0,1254.0,1499.0,1469.0,1384.0,1404.0
2023-03-31,263,Friday,2377,2138.0,1958.0,1830.0,1676.0,1816.0,2402.0,2343.0,1953.0,1935.0,1687.0
2023-04-01,13,Saturday,518,672.0,753.0,760.0,746.0,556.0,402.0,480.0,605.0,740.0,710.0
2023-04-01,24,Saturday,335,318.0,316.0,275.0,238.0,250.0,268.0,269.0,300.0,266.0,272.0
2023-04-01,43,Saturday,1888,1776.0,1686.0,1489.0,1537.0,1435.0,1568.0,1985.0,1714.0,1831.0,1348.0
2023-04-01,48,Saturday,3868,3224.0,3112.0,2934.0,2628.0,2392.0,3034.0,3780.0,3073.0,3114.0,2880.0
2023-04-01,50,Saturday,842,774.0,675.0,668.0,613.0,564.0,712.0,772.0,639.0,645.0,595.0
2023-04-01,68,Saturday,3055,2878.0,3013.0,2789.0,2666.0,2277.0,2735.0,3221.0,2874.0,2845.0,2564.0
2023-04-01,70,Saturday,373,531.0,524.0,547.0,519.0,614.0,567.0,338.0,562.0,522.0,534.0
2023-04-01,75,Saturday,607,655.0,640.0,676.0,633.0,601.0,444.0,526.0,666.0,607.0,609.0
2023-04-01,79,Saturday,5014,2815.0,2309.0,1835.0,1557.0,1302.0,3670.0,5126.0,2829.0,2086.0,1826.0
2023-04-01,87,Saturday,587,647.0,685.0,599.0,530.0,405.0,420.0,491.0,563.0,552.0,566.0
2023-04-01,88,Saturday,250,316.0,364.0,334.0,277.0,239.0,226.0,207.0,262.0,314.0,259.0
2023-04-01,90,Saturday,2407,1940.0,1821.0,1705.0,1484.0,1381.0,1676.0,2360.0,1943.0,1851.0,1742.0
2023-04-01,100,Saturday,1813,1894.0,2148.0,2108.0,1931.0,1801.0,1514.0,1916.0,1824.0,2119.0,1967.0
2023-04-01,107,Saturday,3005,2507.0,2633.0,2183.0,2102.0,1832.0,1997.0,2762.0,2643.0,2435.0,2309.0
2023-04-01,113,Saturday,1970,1680.0,1533.0,1464.0,1316.0,1215.0,1324.0,1872.0,1573.0,1531.0,1469.0
2023-04-01,114,Saturday,2443,1585.0,1342.0,1167.0,951.0,786.0,1923.0,2566.0,1574.0,1259.0,1061.0
2023-04-01,125,Saturday,697,515.0,602.0,511.0,468.0,399.0,531.0,697.0,531.0,591.0,498.0
2023-04-01,132,Saturday,5677,6058.0,5907.0,5367.0,5445.0,6481.0,6520.0,5190.0,5188.0,5422.0,4905.0
2023-04-01,137,Saturday,1399,1434.0,1423.0,1228.0,1191.0,1101.0,932.0,1263.0,1395.0,1346.0,1308.0
2023-04-01,138,Saturday,2275,3817.0,3790.0,3726.0,3877.0,4321.0,4299.0,2208.0,3838.0,4007.0,3616.0
2023-04-01,140,Saturday,1652,2414.0,2692.0,2536.0,2541.0,2356.0,1177.0,1643.0,2309.0,2447.0,2394.0
2023-04-01,141,Saturday,2933,2827.0,2654.0,2550.0,2395.0,2223.0,2044.0,2715.0,2661.0,2533.0,2456.0
2023-04-01,142,Saturday,4115,3717.0,3862.0,3831.0,3642.0,3136.0,2761.0,4374.0,3473.0,3747.0,3403.0
2023-04-01,143,Saturday,1160,1290.0,1371.0,1219.0,1217.0,1052.0,907.0,1157.0,1259.0,1265.0,1158.0
2023-04-01,144,Saturday,1442,1027.0,857.0,753.0,655.0,609.0,1074.0,1485.0,945.0,741.0,740.0
2023-04-01,148,Saturday,2377,1151.0,865.0,632.0,495.0,419.0,2012.0,2405.0,1190.0,801.0,592.0
2023-04-01,151,Saturday,954,1030.0,913.0,834.0,792.0,804.0,764.0,858.0,927.0,841.0,853.0
2023-04-01,158,Saturday,1495,1020.0,748.0,622.0,525.0,498.0,1133.0,1355.0,810.0,737.0,670.0
2023-04-01,161,Saturday,3910,5084.0,6436.0,6154.0,6119.0,5193.0,2844.0,4175.0,5010.0,6368.0,6099.0
2023-04-01,162,Saturday,2968,3879.0,4888.0,4803.0,4381.0,3985.0,2444.0,3106.0,3798.0,4906.0,4620.0
2023-04-01,163,Saturday,3032,3453.0,3784.0,3676.0,3423.0,3125.0,2209.0,3066.0,3281.0,3549.0,3229.0
2023-04-01,164,Saturday,2895,2734.0,2942.0,2648.0,2416.0,2186.0,2109.0,2626.0,2559.0,2943.0,2554.0
2023-04-01,166,Saturday,430,591.0,587.0,550.0,523.0,515.0,403.0,493.0,549.0,551.0,494.0
2023-04-01,170,Saturday,3079,3453.0,3916.0,3617.0,3418.0,2926.0,2169.0,3090.0,3577.0,3741.0,3632.0
2023-04-01,186,Saturday,3421,3640.0,3918.0,3744.0,3650.0,3544.0,3216.0,3646.0,3785.0,3923.0,3671.0
2023-04-01,211,Saturday,1176,883.0,753.0,645.0,598.0,521.0,937.0,1229.0,878.0,731.0,669.0
2023-04-01,229,Saturday,2238,2332.0,2320.0,2258.0,2084.0,1867.0,1657.0,2148.0,2335.0,2325.0,2239.0
2023-04-01,230,Saturday,3967,3748.0,4176.0,4239.0,3578.0,3569.0,3195.0,3933.0,3715.0,4298.0,4174.0
2023-04-01,231,Saturday,1637,1619.0,1753.0,1585.0,1403.0,1253.0,1124.0,1483.0,1458.0,1566.0,1541.0
2023-04-01,233,Saturday,1272,1522.0,1596.0,1514.0,1369.0,1302.0,1007.0,1351.0,1692.0,1784.0,1767.0
2023-04-01,234,Saturday,3356,3047.0,3461.0,3318.0,3000.0,2463.0,2375.0,3481.0,3061.0,3381.0,3105.0
2023-04-01,236,Saturday,3498,4460.0,4987.0,4534.0,4267.0,4094.0,2559.0,3510.0,4082.0,4409.0,4181.0
2023-04-01,237,Saturday,3853,4931.0,5860.0,5462.0,5154.0,4380.0,2844.0,3771.0,4655.0,5168.0,5036.0
2023-04-01,238,Saturday,1975,2229.0,2282.0,2018.0,1953.0,1872.0,1744.0,1992.0,2151.0,2053.0,2002.0
2023-04-01,239,Saturday,3429,3256.0,3127.0,2972.0,2816.0,2609.0,2743.0,3552.0,2953.0,2930.0,2589.0
2023-04-01,246,Saturday,1937,1526.0,1798.0,1586.0,1613.0,1306.0,1561.0,1958.0,1561.0,1747.0,1463.0
2023-04-01,249,Saturday,4025,2786.0,2210.0,1969.0,1768.0,1382.0,2773.0,3887.0,2652.0,2148.0,1811.0
2023-04-01,261,Saturday,533,518.0,591.0,610.0,472.0,444.0,584.0,583.0,599.0,545.0,549.0
2023-04-01,262,Saturday,1352,1525.0,1563.0,1445.0,1454.0,1219.0,940.0,1254.0,1499.0,1469.0,1384.0
2023-04-01,263,Saturday,2564,2377.0,2138.0,1958.0,1830.0,1676.0,1816.0,2402.0,2343.0,1953.0,1935.0
2023-04-02,13,Sunday,395,518.0,672.0,753.0,760.0,746.0,556.0,402.0,480.0,605.0,740.0
2023-04-02,24,Sunday,272,335.0,318.0,316.0,275.0,238.0,250.0,268.0,269.0,300.0,266.0
2023-04-02,43,Sunday,1620,1888.0,1776.0,1686.0,1489.0,1537.0,1435.0,1568.0,1985.0,1714.0,1831.0
2023-04-02,48,Sunday,3107,3868.0,3224.0,3112.0,2934.0,2628.0,2392.0,3034.0,3780.0,3073.0,3114.0
2023-04-02,50,Sunday,801,842.0,774.0,675.0,668.0,613.0,564.0,712.0,772.0,639.0,645.0
2023-04-02,68,Sunday,2685,3055.0,2878.0,3013.0,2789.0,2666.0,2277.0,2735.0,3221.0,2874.0,2845.0
2023-04-02,70,Sunday,528,373.0,531.0,524.0,547.0,519.0,614.0,567.0,338.0,562.0,522.0
2023-04-02,75,Sunday,459,607.0,655.0,640.0,676.0,633.0,601.0,444.0,526.0,666.0,607.0
2023-04-02,79,Sunday,3704,5014.0,2815.0,2309.0,1835.0,1557.0,1302.0,3670.0,5126.0,2829.0,2086.0
2023-04-02,87,Sunday,477,587.0,647.0,685.0,599.0,530.0,405.0,420.0,491.0,563.0,552.0
2023-04-02,88,Sunday,245,250.0,316.0,364.0,334.0,277.0,239.0,226.0,207.0,262.0,314.0
2023-04-02,90,Sunday,1751,2407.0,1940.0,1821.0,1705.0,1484.0,1381.0,1676.0,2360.0,1943.0,1851.0
2023-04-02,100,Sunday,1442,1813.0,1894.0,2148.0,2108.0,1931.0,1801.0,1514.0,1916.0,1824.0,2119.0
2023-04-02,107,Sunday,2202,3005.0,2507.0,2633.0,2183.0,2102.0,1832.0,1997.0,2762.0,2643.0,2435.0
2023-04-02,113,Sunday,1475,1970.0,1680.0,1533.0,1464.0,1316.0,1215.0,1324.0,1872.0,1573.0,1531.0
2023-04-02,114,Sunday,1852,2443.0,1585.0,1342.0,1167.0,951.0,786.0,1923.0,2566.0,1574.0,1259.0
2023-04-02,125,Sunday,549,697.0,515.0,602.0,511.0,468.0,399.0,531.0,697.0,531.0,591.0
2023-04-02,132,Sunday,6897,5677.0,6058.0,5907.0,5367.0,5445.0,6481.0,6520.0,5190.0,5188.0,5422.0
2023-04-02,137,Sunday,1001,1399.0,1434.0,1423.0,1228.0,1191.0,1101.0,932.0,1263.0,1395.0,1346.0
2023-04-02,138,Sunday,3952,2275.0,3817.0,3790.0,3726.0,3877.0,4321.0,4299.0,2208.0,3838.0,4007.0
2023-04-02,140,Sunday,1325,1652.0,2414.0,2692.0,2536.0,2541.0,2356.0,1177.0,1643.0,2309.0,2447.0
2023-04-02,141,Sunday,2215,2933.0,2827.0,2654.0,2550.0,2395.0,2223.0,2044.0,2715.0,2661.0,2533.0
2023-04-02,142,Sunday,3266,4115.0,3717.0,3862.0,3831.0,3642.0,3136.0,2761.0,4374.0,3473.0,3747.0
2023-04-02,143,Sunday,882,1160.0,1290.0,1371.0,1219.0,1217.0,1052.0,907.0,1157.0,1259.0,1265.0
2023-04-02,144,Sunday,1176,1442.0,1027.0,857.0,753.0,655.0,609.0,1074.0,1485.0,945.0,741.0
2023-04-02,148,Sunday,1971,2377.0,1151.0,865.0,632.0,495.0,419.0,2012.0,2405.0,1190.0,801.0
2023-04-02,151,Sunday,859,954.0,1030.0,913.0,834.0,792.0,804.0,764.0,858.0,927.0,841.0
2023-04-02,158,Sunday,1059,1495.0,1020.0,748.0,622.0,525.0,498.0,1133.0,1355.0,810.0,737.0
2023-04-02,161,Sunday,3277,3910.0,5084.0,6436.0,6154.0,6119.0,5193.0,2844.0,4175.0,5010.0,6368.0
2023-04-02,162,Sunday,2571,2968.0,3879.0,4888.0,4803.0,4381.0,3985.0,2444.0,3106.0,3798.0,4906.0
2023-04-02,163,Sunday,2426,3032.0,3453.0,3784.0,3676.0,3423.0,3125.0,2209.0,3066.0,3281.0,3549.0
2023-04-02,164,Sunday,2210,2895.0,2734.0,2942.0,2648.0,2416.0,2186.0,2109.0,2626.0,2559.0,2943.0
2023-04-02,166,Sunday,391,430.0,591.0,587.0,550.0,523.0,515.0,403.0,493.0,549.0,551.0
2023-04-02,170,Sunday,2396,3079.0,3453.0,3916.0,3617.0,3418.0,2926.0,2169.0,3090.0,3577.0,3741.0
2023-04-02,186,Sunday,3405,3421.0,3640.0,3918.0,3744.0,3650.0,3544.0,3216.0,3646.0,3785.0,3923.0
2023-04-02,211,Sunday,969,1176.0,883.0,753.0,645.0,598.0,521.0,937.0,1229.0,878.0,731.0
2023-04-02,229,Sunday,1756,2238.0,2332.0,2320.0,2258.0,2084.0,1867.0,1657.0,2148.0,2335.0,2325.0
2023-04-02,230,Sunday,3524,3967.0,3748.0,4176.0,4239.0,3578.0,3569.0,3195.0,3933.0,3715.0,4298.0
2023-04-02,231,Sunday,1190,1637.0,1619.0,1753.0,1585.0,1403.0,1253.0,1124.0,1483.0,1458.0,1566.0
2023-04-02,233,Sunday,1046,1272.0,1522.0,1596.0,1514.0,1369.0,1302.0,1007.0,1351.0,1692.0,1784.0
2023-04-02,234,Sunday,2459,3356.0,3047.0,3461.0,3318.0,3000.0,2463.0,2375.0,3481.0,3061.0,3381.0
2023-04-02,236,Sunday,3120,3498.0,4460.0,4987.0,4534.0,4267.0,4094.0,2559.0,3510.0,4082.0,4409.0
2023-04-02,237,Sunday,3285,3853.0,4931.0,5860.0,5462.0,5154.0,4380.0,2844.0,3771.0,4655.0,5168.0
2023-04-02,238,Sunday,1853,1975.0,2229.0,2282.0,2018.0,1953.0,1872.0,1744.0,1992.0,2151.0,2053.0
2023-04-02,239,Sunday,2920,3429.0,3256.0,3127.0,2972.0,2816.0,2609.0,2743.0,3552.0,2953.0,2930.0
2023-04-02,246,Sunday,1620,1937.0,1526.0,1798.0,1586.0,1613.0,1306.0,1561.0,1958.0,1561.0,1747.0
2023-04-02,249,Sunday,2924,4025.0,2786.0,2210.0,1969.0,1768.0,1382.0,2773.0,3887.0,2652.0,2148.0
2023-04-02,261,Sunday,526,533.0,518.0,591.0,610.0,472.0,444.0,584.0,583.0,599.0,545.0
2023-04-02,262,Sunday,1042,1352.0,1525.0,1563.0,1445.0,1454.0,1219.0,940.0,1254.0,1499.0,1469.0
2023-04-02,263,Sunday,2032,2564.0,2377.0,2138.0,1958.0,1830.0,1676.0,1816.0,2402.0,2343.0,1953.0
2023-04-03,13,Monday,625,395.0,518.0,672.0,753.0,760.0,746.0,556.0,402.0,480.0,605.0
2023-04-03,24,Monday,253,272.0,335.0,318.0,316.0,275.0,238.0,250.0,268.0,269.0,300.0
2023-04-03,43,Monday,1800,1620.0,1888.0,1776.0,1686.0,1489.0,1537.0,1435.0,1568.0,1985.0,1714.0
2023-04-03,48,Monday,2246,3107.0,3868.0,3224.0,3112.0,2934.0,2628.0,2392.0,3034.0,3780.0,3073.0
2023-04-03,50,Monday,594,801.0,842.0,774.0,675.0,668.0,613.0,564.0,712.0,772.0,639.0
2023-04-03,68,Monday,2360,2685.0,3055.0,2878.0,3013.0,2789.0,2666.0,2277.0,2735.0,3221.0,2874.0
2023-04-03,70,Monday,568,528.0,373.0,531.0,524.0,547.0,519.0,614.0,567.0,338.0,562.0
2023-04-03,75,Monday,595,459.0,607.0,655.0,640.0,676.0,633.0,601.0,444.0,526.0,666.0
2023-04-03,79,Monday,1324,3704.0,5014.0,2815.0,2309.0,1835.0,1557.0,1302.0,3670.0,5126.0,2829.0
